Row #,Species,Count,Location,S/P,Date,LocID,SubID
436,Golden-crowned Sparrow,,Pt. Pinole Regional Park,US-CA,6-Jan-91,L109308,S58530130
437,Harris's Sparrow,1,Pt. Isabel Regional Shoreline,US-CA,22-Nov-08,L507756,S43363798
438,White-throated Sparrow,,Magee Marsh (Ottawa Co.),US-OH,15-May-94,L275517,S58532659
439,Bell's Sparrow,,Del Puerto Canyon Rd.--upper canyon (mile 17.0-21.3),US-CA,4-Jun-11,L1673356,S58334737
440,Vesper Sparrow,,Mesa Verde NP (consider using a more specific hotspot),US-CO,27-Jul-11,L109300,S58309218
441,LeConte's Sparrow,1,"Abbotts Lagoon, Inverness US-CA (38.1158,-122.9540)",US-CA,6-Feb-16,L8028217,S58359710
442,Nelson's Sparrow,1,MLK Jr. Regional Shoreline--Arrowhead Marsh,US-CA,5-Jan-05,L161083,S58502137
443,Savannah Sparrow,,Grizzly Island Wildlife Area,US-CA,20-Jan-91,L371137,S58408912
444,Song Sparrow,,Sugar Loaf Ridge SP,US-CA,29-Apr-90,L589049,S58409276
445,Lincoln's Sparrow,,Golden Gate Audubon stops,US-CA,24-May-92,L9700249,S58527732
446,Swamp Sparrow,,Dolph Nature Area,US-MI,28-Apr-95,L210751,S58410507
447,Canyon Towhee,,Patagonia Lake State Park,US-AZ,5-Apr-03,L129050,S58536077
448,Abert's Towhee,,Arizona,US-AZ,7-Apr-97,L108915,S58536473
449,California Towhee,,Sugar Loaf Ridge SP,US-CA,29-Apr-90,L589049,S58409276
450,Rufous-crowned Sparrow,,Chiricahua Mtn area,US-AZ,26-Jul-01,L9710886,S58535468
451,Green-tailed Towhee,,Arizona,US-AZ,7-Apr-97,L108915,S58536473
452,Spotted Towhee,,Ashland vacation,US-OR,26-May-90,L9710151,S58530742
453,Eastern Towhee,,Dolph Nature Area,US-MI,11-May-96,L210751,S58533177
454,Yellow-breasted Chat,,Santa Fe County,US-NM,24-Jul-01,L9711020,S58535862
455,Yellow-headed Blackbird,,Tule Lake NWR (SIS Co.),US-CA,9-Aug-09,L639242,S58332291
456,Bobolink,,Hollywood Blvd - Howie/ Karen Neilsen's,US-ME,27-Jun-91,L6170052,S58559770
457,Western Meadowlark,,Grizzly Island Wildlife Area,US-CA,20-Jan-91,L371137,S58408912
458,Eastern Meadowlark,,Hornsby Bend (HOTE 037),US-TX,17-Oct-11,L130766,S58296993
