Row #,Species,Count,Location,S/P,Date,LocID,SubID
189,Short-toed Snake-Eagle,1,Braccagni Countryside,IT-52,26 Jun 2019,L9635737,S58153192
190,Golden Eagle,2,Wilbur Hot Springs,US-CA,08 Mar 2013,L1818892,S13389792
191,Northern Harrier,3,Hawk Hill,US-CA,12 Oct 2002,L224081,S75349495
192,Sharp-shinned Hawk,15,Hawk Hill,US-CA,12 Oct 2002,L224081,S75349495
193,Cooper's Hawk,8,Hawk Hill,US-CA,12 Oct 2002,L224081,S75349495
194,Bald Eagle,2,Las Gallinas Valley Sanitary District,US-CA,09 Feb 2013,L207664,S12906780
195,Common Black Hawk,1,Ixtapa ecological park,MX-GRO,17 Dec 2012,L1846828,S12353484
196,Roadside Hawk,1,Ixtapa ecological park,MX-GRO,17 Dec 2012,L1846828,S12353484
197,Red-shouldered Hawk,3,Hawk Hill,US-CA,12 Oct 2002,L224081,S75349495
198,Broad-winged Hawk,4,Hawk Hill,US-CA,12 Oct 2002,L224081,S75349495
199,Swainson's Hawk,,Hoggsville,US-CA,24 Apr 2010,L1304461,S9045144
200,Red-tailed Hawk,27,Hawk Hill,US-CA,12 Oct 2002,L224081,S75349495
201,Ferruginous Hawk,3,Bear Valley,US-CA,09 Mar 2013,L2059538,S13389758
202,Barn Owl,1,Hoggsville,US-CA,24 Apr 2010,L1304461,S9045144
203,Great Horned Owl,2,Owl Hill (private),US-CA,11 Nov 2011,L1305048,S9124488
204,Snowy Owl,1,Grizzly Bay,US-CA,07 Jan 2007,L1183595,S69531687
205,Northern Pygmy-Owl,1,Summerhome Park,US-CA,24 Aug 2019,L9846424,S59315516
206,Ferruginous Pygmy-Owl,1,Playa Madera,MX-GRO,02 Feb 2020,L2578725,S64045298
207,Cuban Pygmy-Owl,4,PN Viñales--Sendero Maravillas,CU-01,11 Apr 2018,L2780517,S44666123
208,Burrowing Owl,2,Cesar Chavez Park,US-CA,11 Feb 2012,L285281,S9805756
209,Barred Owl,1,Summerhome Park,US-CA,09 Aug 2019,L9846424,S59315593
210,Short-eared Owl,1,Cesar Chavez Park,US-CA,13 Oct 2006,L285281,S61307380
211,Cuban Trogon,6,PN Viñales--Sendero Maravillas,CU-01,11 Apr 2018,L2780517,S44666123
212,Slaty-tailed Trogon,1,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
213,Black-tailed Trogon,1,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
214,Citreoline Trogon,1,Ixtapa ecological park,MX-GRO,17 Dec 2012,L1846828,S12353484
215,White-tailed Trogon,1,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
216,Guianan Trogon,1,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
217,Black-throated Trogon,1,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
218,Eurasian Hoopoe,1,Pigadi,GR-J,16 May 2012,L1553407,S10828950
219,Cuban Tody,4,PN Viñales--Sendero Maravillas,CU-01,11 Apr 2018,L2780517,S44666123
220,Broad-billed Motmot,,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
221,Ringed Kingfisher,10,Laguna de Potosi--Desembocadura,MX-GRO,03 Feb 2020,L5623872,S64087554
222,Belted Kingfisher,,McLaughlin Eastshore SP--Albany access,US-CA,28 Oct 2006,L2377313,S77324381
223,Green Kingfisher,,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
224,European Bee-eater,1,Braccagni Countryside,IT-52,26 Jun 2019,L9635737,S58153192
225,White-whiskered Puffbird,1,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
226,Keel-billed Toucan,1,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
227,Eurasian Wryneck,1,Tartiglia,IT-52,16 Apr 2014,L2785185,S17940097
228,Williamson's Sapsucker,1,Prosser Dam Road,US-CA,16 Aug 2014,L1615541,S19485704
229,Yellow-bellied Sapsucker,1,Don Castro Regional Recreation Area,US-CA,19 Jan 2013,L803681,S69013338
230,Red-breasted Sapsucker,1,Prosser Dam,US-CA,07 Jul 2012,L1615557,S11115173
231,Cuban Green Woodpecker,2,PN Viñales--Sendero Maravillas,CU-01,11 Apr 2018,L2780517,S44666123
232,Lewis's Woodpecker,1,Hoggsville,US-CA,28 Sep 2014,L1304461,S19979105
233,Acorn Woodpecker,,Owl Hill (private),US-CA,01 May 2010,L1305048,S9045118
234,Golden-cheeked Woodpecker,5,Ixtapa ecological park,MX-GRO,17 Dec 2012,L1846828,S12353484
235,Red-crowned Woodpecker,,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
236,Red-bellied Woodpecker,1,Central Park--Strawberry Field,US-NY,28 Dec 2012,L787059,S12411809
237,West Indian Woodpecker,1,PN Viñales--Sendero Maravillas,CU-01,11 Apr 2018,L2780517,S44666123
238,Downy Woodpecker,1,Owl Hill (private),US-CA,01 May 2010,L1305048,S9045118
239,Nuttall's Woodpecker,1,Creekside Park (ALA Co.),US-CA,01 Oct 2011,L1764657,S8882547
240,Hairy Woodpecker,1,Owl Hill (private),US-CA,11 Nov 2011,L1305048,S9124488
241,White-headed Woodpecker,1,Alder Drive (private),US-CA,30 Aug 2015,L3883777,S24861960
242,Eurasian Green Woodpecker,1,Stia Arno Trail,IT-52,16 Apr 2014,L2785169,S17940027
243,Pileated Woodpecker,,Owl Hill (private),US-CA,01 May 2010,L1305048,S9045118
244,Northern Flicker,1,Hawk Hill,US-CA,12 Oct 2002,L224081,S75349495
245,Eurasian Kestrel,2,Tartiglia,IT-52,16 Apr 2014,L2785185,S17940097
246,American Kestrel,1,Hawk Hill,US-CA,12 Oct 2002,L224081,S75349495
247,Merlin,1,Hawk Hill,US-CA,12 Oct 2002,L224081,S75349495
248,Peregrine Falcon,2,Hawk Hill,US-CA,12 Oct 2002,L224081,S75349495
249,Mealy Parrot,,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
250,Red-masked Parakeet,,Ferry / Sue Bierman Parks,US-CA,08 Nov 2011,L1284799,S9090643
251,Fasciated Antshrike,1,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
252,Barred Antshrike,1,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
253,Black-crowned Antshrike,1,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
254,White-flanked Antwren,,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
255,Dot-winged Antwren,,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
256,Dusky Antbird,,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
257,Bicolored Antbird,,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
258,Spotted Antbird,,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
259,Black-faced Antthrush,,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
260,Scaly-throated Leaftosser,,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
261,Plain Xenops,1,Pipeline Road  (Camino del Oleoducto) General area,PA-3,22 May 2005,L454711,S12151360
262,Olive-sided Flycatcher,2,Ferry / Sue Bierman Parks,US-CA,27 Sep 2011,L1284799,S9013889
263,Western Wood-Pewee,2,Prosser Dam,US-CA,07 Jul 2012,L1615557,S11115173
264,Willow Flycatcher,2,Lake Solano County Park (SOL Co.),US-CA,02 Sep 2012,L285964,S11497133
265,Hammond's Flycatcher,1,Creekside Park (ALA Co.),US-CA,11 Oct 2019,L1764657,S60533808
266,Gray Flycatcher,1,Emeryville Marina,US-CA,13 May 2016,L764558,S29610115
267,Dusky Flycatcher,2,Tahoe NF--Sagehen Creek Trail (NEV Co.),US-CA,17 Jul 2020,L872582,S71575027
268,Pacific-slope Flycatcher,,Hoggsville,US-CA,24 Apr 2010,L1304461,S9045144
