Row #,Species,Count,Location,S/P,Date,LocID,SubID
1,Great Tinamou,1,Radisson Summit Hotel and Golf Panama,PA-8,11 Apr 2018,L2521147,S44500369
2,Little Tinamou,2,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
3,Brown Tinamou,1,Sao Luis do Purunã,BR-PR,09 Dec 2010,L1651598,S11312571
4,Black-bellied Whistling-Duck,3,Rio Rico Dr. ponds and fields,US-AZ,22 Jul 2012,L270322,S11253850
5,Lesser Whistling-Duck,20,Hlawga Park,MM-06,11 Jan 2017,L1899362,S33606771
6,Bar-headed Goose,6,Okhla Bird Sanctuary,IN-UP,01 Dec 2015,L2362886,S26084349
7,Emperor Goose,1,Seven Mile Slough (SAC Co.),US-CA,16 Mar 2016,L813800,S28257418
8,Snow Goose,,Sacramento NWR,US-CA,02 Jan 2009,L168785,S9839812
9,Ross's Goose,1,California City Central Park,US-CA,01 Jul 2012,L163614,S11088163
10,Graylag Goose,18,Kalindi Kinj Park,IN-DL,22 Feb 2011,L1089474,S10224783
11,Greater White-fronted Goose,,Sacramento River NWR--Llano Seco Unit (viewing platform),US-CA,02 Jan 2009,L419591,S9839845
12,Tundra Bean-Goose,800,Ganghwa Island (S),KR-28,23 Jan 2017,L5294048,S33894586
13,Pink-footed Goose,130,Útland--tjarnir við veg (roadside ponds),IS-7,13 Aug 2015,L1630979,S24630252
14,Brant,,Pillar Point Harbor,US-CA,29 May 2010,L242192,S9839957
15,Cackling Goose,,Blackwater National Wildlife Refuge,US-MD,08 Jan 2012,L126632,S9847704
16,Canada Goose,,Golden Gate Park--Stow Lake,US-CA,28 Sep 2008,L499374,S9839309
17,Hawaiian Goose,,Haleakala NP--Hosmer Grove,US-HI,23 Aug 2011,L247163,S9855168
18,Mute Swan,20,Île Rousseau,CH-GE,19 Aug 2010,L2768491,S9840249
19,Black Swan,80,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
20,Trumpeter Swan,6,Lagoon Valley/Pena Adobe Regional Park,US-CA,30 Dec 2013,L470242,S16128829
21,Tundra Swan,,Sacramento NWR,US-CA,02 Jan 2009,L168785,S9839812
22,Whooper Swan,1,船橋市--ふなばし三番瀬海浜公園 (Funabashi--Funabashi Sanbanze Seaside Park),JP-12,20 Nov 2010,L1484347,S9840789
23,Knob-billed Duck,1,Sarus Crane Wetlands Saifai near  Kirthua,IN-UP,07 Dec 2015,L4048185,S26190128
24,Egyptian Goose,2,Selous Game Reserve--North Sector,TZ-19,25 Jun 1999,L1328318,S46278323
25,Ruddy Shelduck,20,Ma Cheng,CN-13,18 Apr 2013,L2130261,S13841925
26,Paradise Shelduck,,Mangere WTP--Puketutu Canal,NZ-AUK,25 Sep 2011,L993625,S9847202
27,Muscovy Duck,4,Crandon Park,US-FL,12 May 2017,L127422,S36761226
28,Wood Duck,,Sacramento River NWR--Llano Seco Unit (viewing platform),US-CA,02 Jan 2009,L419591,S9839845
29,Mandarin Duck,4,千葉市--泉自然公園 (Chiba--Izumi Nature Park),JP-12,20 Nov 2010,L4150652,S9841051
30,Maned Duck,,Healesville,AU-VIC,18 Sep 2011,L1418180,S9847093
31,Brazilian Teal,1,Parque Barigui,BR-PR,09 Dec 2010,L2433781,S11312568
32,Garganey,1,"4142–4230 Jefferson Blvd, West Sacramento US-CA (38.5213,-121.5667)",US-CA,04 Mar 2019,L8757652,S53387081
33,Silver Teal,1,Parque Barigui,BR-PR,09 Dec 2010,L2433781,S11312568
34,Blue-winged Teal,1,Radio Rd.,US-CA,22 Jan 2011,L271480,S9845810
35,Cinnamon Teal,,Sacramento NWR,US-CA,02 Jan 2009,L168785,S9839812
36,Northern Shoveler,,Hogback Island,US-CA,28 Dec 2008,L1416868,S9839734
37,Gadwall,,Sacramento NWR,US-CA,02 Jan 2009,L168785,S9839812
38,Falcated Duck,,Ma Cheng,CN-13,18 Apr 2013,L2130261,S13841925
39,Eurasian Wigeon,,船橋市--ふなばし三番瀬海浜公園 (Funabashi--Funabashi Sanbanze Seaside Park),JP-12,20 Nov 2010,L1484347,S9840789
40,American Wigeon,,Sacramento NWR,US-CA,02 Jan 2009,L168785,S9839812
41,Pacific Black Duck,,Cummins Reserve and Wetlands,AU-VIC,19 Sep 2011,L1418196,S9847167
42,Indian Spot-billed Duck,40,Okhla Bird Sanctuary,IN-UP,01 Dec 2015,L2362886,S26084349
43,Eastern Spot-billed Duck,,新宿区--新宿御苑 (Shinjuku Ward--Shinjuku Gyoen National Garden),JP-13,18 Nov 2010,L1416996,S9840272
44,Mallard,,Golden Gate Park--Stow Lake,US-CA,28 Sep 2008,L499374,S9839309
45,Mexican Duck,2,Rio Rico Dr. ponds and fields,US-AZ,22 Jul 2012,L270322,S11253850
46,American Black Duck,2,Broadkill Beach,US-DE,08 Feb 2014,L483861,S16851158
47,Mottled Duck,,South Seas Island Resort (private),US-FL,26 Dec 2011,L1419373,S9855017
48,Northern Pintail,,Sacramento NWR,US-CA,02 Jan 2009,L168785,S9839812
49,Green-winged Teal,,Elkhorn Slough Reserve (NERR),US-CA,01 Jan 2009,L353255,S9839765
50,Chestnut Teal,2,Cummins Reserve and Wetlands,AU-VIC,19 Sep 2011,L1418196,S9847167
51,Red-crested Pochard,,Rade de Genève (Geneva Bay),CH-GE,23 May 2011,L1433872,S9846595
52,Canvasback,,Albany Mudflats,US-CA,06 Jan 2011,L484238,S9845691
53,Redhead,,Sacramento River NWR--Llano Seco Unit (viewing platform),US-CA,02 Jan 2009,L419591,S9839845
54,Common Pochard,,新宿区--新宿御苑 (Shinjuku Ward--Shinjuku Gyoen National Garden),JP-13,18 Nov 2010,L1416996,S9840272
55,Ring-necked Duck,,Gray Lodge Wildlife Area,US-CA,02 Jan 2009,L368257,S9839830
56,Ferruginous Duck,1,Kalindi Kinj Park,IN-DL,01 Dec 2015,L1089474,S26085818
57,Hardhead,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
58,Tufted Duck,,新宿区--新宿御苑 (Shinjuku Ward--Shinjuku Gyoen National Garden),JP-13,18 Nov 2010,L1416996,S9840272
59,New Zealand Scaup,,Rotorua--Sulphur Point,NZ-BOP,28 Sep 2011,L595856,S9850004
60,Greater Scaup,1,Emeryville Marina,US-CA,28 Dec 2008,L764558,S9839692
61,Lesser Scaup,,Palo Alto Baylands,US-CA,10 Jan 2009,L152122,S9839883
62,Common Eider,4,Scarborough Marsh--Pine Point,US-ME,23 Jun 2013,L353732,S14523675
63,Harlequin Duck,1,Heron's Head Park,US-CA,19 Jan 2011,L502380,S9845786
64,Surf Scoter,,Cliff House,US-CA,11 Nov 2010,L355646,S9841004
65,White-winged Scoter,,Tomales Bay--east shore,US-CA,05 Feb 2012,L481709,S9847646
66,Common Scoter,1,Húsavík--hafnarsvæði (harbour area),IS-6,11 Aug 2015,L1106087,S24582078
67,Black Scoter,1,Richmond Marina,US-CA,07 Dec 2012,L615495,S12243635
68,Long-tailed Duck,1,Coyote Point County Park--harbor and marsh,US-CA,30 Jul 2012,L997003,S11247113
69,Bufflehead,,McLaughlin Eastshore SP--North Basin,US-CA,20 Nov 2008,L461333,S9839590
70,Common Goldeneye,,Berkeley Aquatic Park,US-CA,05 Jan 2009,L597003,S9839868
71,Barrow's Goldeneye,1,Davit Ln. pond,US-CA,17 Nov 2012,L1807009,S12398623
72,Hooded Merganser,,Golden Gate Park--Stow Lake,US-CA,10 Jan 2009,L499374,S9839890
73,Common Merganser,4,Île Rousseau,CH-GE,19 Aug 2010,L2768491,S9840249
74,Red-breasted Merganser,,Berkeley Aquatic Park,US-CA,30 Dec 2010,L597003,S9845685
75,Ruddy Duck,,Palo Alto Baylands,US-CA,10 Jan 2009,L152122,S9839883
76,Musk Duck,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
77,Plain Chachalaca,11,Estero Llano Grande SP WBC (LTC 054),US-TX,04 Mar 2017,L259855,S34966789
78,Gray-headed Chachalaca,4,Río Tortí,PA-8,09 Apr 2018,L5641280,S44451671
79,Scaled Chachalaca,1,Itapoa,BR-SC,05 Dec 2010,L11341622,S9841342
80,Dusky-legged Guan,1,Sao Luis do Purunã,BR-PR,09 Dec 2010,L1651598,S11312571
81,Mountain Quail,10,Feather River Meadows (private),US-CA,01 Jun 2013,L1417073,S14311990
82,Northern Bobwhite,1,Shaw Nature Reserve,US-MO,12 Jul 2015,L150420,S24236914
83,Scaled Quail,4,Lower Mt. Hopkins Rd (Santa Cruz Co.),US-AZ,21 Jul 2012,L1623890,S11247187
84,California Quail,,Golden Gate Park--San Francisco Botanical Garden,US-CA,03 Jan 2009,L1085740,S9839851
85,Gambel's Quail,12,Continental Wash,US-AZ,21 Jul 2012,L290800,S11247279
86,Montezuma Quail,2,Herb Martyr Rd 42A,US-AZ,15 Jul 2016,L1676616,S30716313
87,Indian Peafowl,3,Okhla Bird Sanctuary,IN-UP,01 Dec 2015,L2362886,S26084349
88,Green Peafowl,2,Hlawga Park,MM-06,11 Jan 2017,L1899362,S33606771
89,Chukar,,Haleakala NP--Leleiwi Lookout Trail,US-HI,23 Aug 2011,L735697,S9855177
90,Erckel's Francolin,3,"Pu'u La'au, Palila Discovery Trail and Ka'ohe GMA",US-HI,08 Apr 2019,L285813,S54728716
91,Black Francolin,4,"66-1665–66-1699 Puʻu Huluhulu Rd, Kamuela US-HI (20.0006,-155.6953)",US-HI,09 Apr 2019,L9012192,S54771700
92,Gray Francolin,,Kealia Pond NWR,US-HI,24 Aug 2011,L416929,S9855197
93,Red Junglefowl,,Tahiti - Arahurahu Marae,PF-WI,05 Nov 2013,L2411564,S15580022
94,Ring-necked Pheasant,,Sacramento NWR,US-CA,02 Jan 2009,L168785,S9839812
95,Brown Eared-Pheasant,8,Xuanzhong Temple,CN-14,21 Apr 2013,L2135801,S13878717
96,Kalij Pheasant,1,Kauhola Point,US-HI,07 Apr 2019,L9001449,S54700943
97,Gray Partridge,6,Ninepipe NWR,US-MT,31 Jul 2019,L247316,S58603629
98,Hazel Grouse,2,Val Fex,CH-GR,21 Jul 2018,L1416979,S47331622
99,Ruffed Grouse,1,Baxter SP,US-ME,28 Jun 2015,L296058,S24087858
100,Greater Sage-Grouse,45,Bodie SP,US-CA,29 Jul 2012,L577845,S11243340
101,Spruce Grouse,1,Baxter SP,US-ME,28 Jun 2015,L296058,S24087858
102,Dusky Grouse,1,Grand Teton NP--Signal Mt.,US-WY,28 Jul 2017,L771908,S38360711
103,Sooty Grouse,2,Feather River Meadows (private),US-CA,27 Jul 2014,L1417073,S19242742
104,Sharp-tailed Grouse,3,Sax-Zim Bog--Racek Rd. Sharp-tailed Grouse Lek,US-MN,23 Feb 2020,L5234233,S64895934
105,Wild Turkey,,Tilden Nature Area--Jewel Lake,US-CA,07 Jun 2010,L503349,S9839970
106,Little Grebe,,新宿区--新宿御苑 (Shinjuku Ward--Shinjuku Gyoen National Garden),JP-13,18 Nov 2010,L1416996,S9840272
107,Australasian Grebe,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
108,Least Grebe,5,Estero Llano Grande SP WBC (LTC 054),US-TX,04 Mar 2017,L259855,S34966789
109,Pied-billed Grebe,,Sacramento NWR,US-CA,02 Jan 2009,L168785,S9839812
110,Hoary-headed Grebe,1,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
111,Horned Grebe,,Berkeley Aquatic Park,US-CA,05 Jan 2009,L597003,S9839868
112,Red-necked Grebe,5,Jasper National Park--Lac Beauvert,CA-AB,21 Aug 2009,L1152366,S11253793
113,Great Crested Grebe,,船橋市--ふなばし三番瀬海浜公園 (Funabashi--Funabashi Sanbanze Seaside Park),JP-12,20 Nov 2010,L1484347,S9840789
114,Eared Grebe,,船橋市--ふなばし三番瀬海浜公園 (Funabashi--Funabashi Sanbanze Seaside Park),JP-12,20 Nov 2010,L1484347,S9840789
115,Western Grebe,,Elkhorn Slough Reserve (NERR),US-CA,01 Jan 2009,L353255,S9839765
116,Clark's Grebe,,Richardson Bay Audubon Center,US-CA,08 Nov 2008,L619488,S9839420
117,Rock Pigeon,,Lake Merced--Concrete Bridge area,US-CA,09 Nov 2008,L791371,S9839432
118,Common Wood-Pigeon,2,N. of Thusis,CH-GR,13 Aug 2016,L4854612,S31080504
119,Pale-vented Pigeon,3,Ammo Dump Ponds,PA-3,12 Apr 2018,L1740339,S44512248
120,Scaled Pigeon,2,Cerro Jefe,PA-8,11 Apr 2018,L1125806,S44479521
121,Picazuro Pigeon,1,Parque Barigui,BR-PR,09 Dec 2010,L2433781,S11312568
122,Band-tailed Pigeon,,Mission Creek--SB Museum of Natural History,US-CA,29 Nov 2009,L600095,S9839947
123,Short-billed Pigeon,1,Carretera El Llano-Cartí--estribaciones del lado Pacífico,PA-8,09 Apr 2018,L4095525,S44419231
124,Oriental Turtle-Dove,2,Ma Cheng,CN-13,18 Apr 2013,L2130261,S13841925
125,Eurasian Collared-Dove,,Lake Merced--Concrete Bridge area,US-CA,13 Jan 2011,L791371,S9845693
126,Red-eyed Dove,1,Brenu Beach--grasslands,GH-CP,06 Nov 2011,L2478749,S11312607
127,Vinaceous Dove,1,Mankadze,GH-CP,04 Nov 2011,L1651611,S11312589
128,Spotted Dove,1,Sanur--Gazebo Hotel,ID-NU,23 Jul 2010,L1240485,S9840052
129,Laughing Dove,2,Kalindi Kinj Park,IN-DL,22 Feb 2011,L1089474,S10224783
130,Black-billed Wood-Dove,1,Shai Hills Resource Reserve,GH-AA,03 Nov 2011,L1268425,S11312586
131,Blue-spotted Wood-Dove,1,Sakumono Lagoon,GH-AA,04 Nov 2011,L2027358,S11312588
132,Tambourine Dove,1,Kakum NP--Canopy Walkway & vicinity,GH-CP,05 Nov 2011,L1268559,S11312594
133,Asian Emerald Dove,1,Thattekkad--Dormitory,IN-KL,27 Feb 2011,L3789514,S10224796
134,Common Bronzewing,,Healesville,AU-VIC,18 Sep 2011,L1418180,S9847093
135,Crested Pigeon,1,Yering Station,AU-VIC,18 Sep 2011,L1651602,S11312572
136,Zebra Dove,,Ka'anapali --- Hyatt (private),US-HI,20 Aug 2011,L1419411,S9855233
137,Inca Dove,4,Paton Center for Hummingbirds (Patons' Yard),US-AZ,19 Jul 2014,L247122,S19156742
138,Common Ground Dove,2,Buenos Aires NWR--Arivaca Cienega,US-AZ,19 Jul 2014,L128878,S19156639
139,Ruddy Ground Dove,,Itapoa,BR-SC,05 Dec 2010,L11341622,S9841342
140,Blue Ground Dove,1,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
141,White-tipped Dove,10,Estero Llano Grande SP WBC (LTC 054),US-TX,04 Mar 2017,L259855,S34966789
142,Gray-chested Dove,1,Pipeline Road  (Camino del Oleoducto) General area,PA-3,12 Apr 2018,L454711,S44512043
143,Gray-fronted Dove,1,Parque Barigui,BR-PR,09 Dec 2010,L2433781,S11312568
144,White-winged Dove,1,Lake Merced--Concrete Bridge area,US-CA,12 Feb 2011,L791371,S9845861
145,Eared Dove,1,Parque Barigui,BR-PR,09 Dec 2010,L2433781,S11312568
146,Mourning Dove,,"Glenbrook Road, Bethesda",US-MD,22 Dec 2008,L1416843,S9839541
147,Yellow-footed Green-Pigeon,1,Okhla Bird Sanctuary,IN-UP,22 Feb 2011,L2362886,S10224788
148,African Green-Pigeon,1,Selous Game Reserve--North Sector,TZ-19,25 Jun 1999,L1328318,S46278323
149,Gray-green Fruit-Dove,5,Tahiti - Jardin Botanique,PF-WI,05 Nov 2013,L2411562,S15580020
150,Chestnut-bellied Sandgrouse,3,Kalindi Kinj Park,IN-DL,01 Dec 2015,L1089474,S26085818
151,Yellow-billed Turaco,1,Kakum NP--Canopy Walkway & vicinity,GH-CP,05 Nov 2011,L1268559,S11312594
152,Violet Turaco,1,Shai Hills Resource Reserve,GH-AA,03 Nov 2011,L1268425,S11312586
153,Western Plantain-eater,1,Shai Hills Resource Reserve,GH-AA,03 Nov 2011,L1268425,S11312586
154,Guira Cuckoo,1,Itapoa,BR-SC,05 Dec 2010,L11341622,S9841342
155,Greater Ani,3,Ammo Dump Ponds,PA-3,12 Apr 2018,L1740339,S44512248
156,Smooth-billed Ani,2,Itapoa,BR-SC,05 Dec 2010,L11341622,S9841342
157,Pheasant Cuckoo,1,Pipeline Road  (Camino del Oleoducto) General area,PA-3,12 Apr 2018,L454711,S44512043
158,Greater Roadrunner,1,Kern NWR,US-CA,08 Aug 2011,L628412,S9846982
159,Senegal Coucal,1,Shai Hills Resource Reserve,GH-AA,03 Nov 2011,L1268425,S11312586
160,Greater Coucal,4,"Mangalavana Bird Sanctuary, Cochin",IN-KL,26 Feb 2011,L1460828,S10224790
161,Blue Malkoha,1,Kakum NP--Canopy Walkway & vicinity,GH-CP,05 Nov 2011,L1268559,S11312594
162,Squirrel Cuckoo,2,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
163,Yellow-billed Cuckoo,1,Paton Center for Hummingbirds (Patons' Yard),US-AZ,22 Jul 2012,L247122,S11253815
164,Black-billed Cuckoo,1,Brownfield Bog WMA,US-ME,28 Jun 2016,L473077,S30431156
165,Asian Koel,2,Okhla Bird Sanctuary,IN-UP,01 Dec 2015,L2362886,S26084349
166,Klaas's Cuckoo,1,"Hans Cottage Botel, Cape Coast",GH-CP,05 Nov 2011,L1651612,S11312603
167,Horsfield's Bronze-Cuckoo,1,Point Addis,AU-VIC,24 Sep 2011,L921929,S11312577
168,Shining Bronze-Cuckoo,1,Point Addis,AU-VIC,24 Sep 2011,L921929,S11312577
169,Pallid Cuckoo,1,Anglesea - Bald Hills Road,AU-VIC,24 Sep 2011,L1651604,S11312579
170,Fan-tailed Cuckoo,1,Point Addis,AU-VIC,24 Sep 2011,L921929,S11312577
171,Indian Cuckoo,1,Temple of Heaven (天坛公园),CN-11,26 May 2014,L2398320,S18596158
172,Common Cuckoo,30,Olympic Forest Park,CN-11,25 May 2014,L1494335,S18547623
173,Sri Lanka Frogmouth,2,Thattekkad--Dormitory,IN-KL,27 Feb 2011,L3789514,S10224796
174,Lesser Nighthawk,1,Proctor Road dispersed campground,US-AZ,19 Jul 2014,L2194081,S19173724
175,Common Nighthawk,2,"Main St., Chester, CA",US-CA,24 May 2015,L3671579,S23628213
176,Common Pauraque,2,Estero Llano Grande SP WBC (LTC 054),US-TX,04 Mar 2017,L259855,S34966789
177,Common Poorwill,4,Mt. Diablo SP--Mitchell Canyon,US-CA,24 Jul 2014,L275399,S19203632
178,Chuck-will's-widow,1,"West Mountain, northwest base",US-NY,25 Jun 2018,L5934773,S46829675
179,Rufous Nightjar,2,Radisson Summit Hotel and Golf Panama,PA-8,12 Apr 2018,L2521147,S44594202
180,Buff-collared Nightjar,1,Proctor Road dispersed campground,US-AZ,19 Jul 2014,L2194081,S19173724
181,Eastern Whip-poor-will,4,"West Mountain, northwest base",US-NY,25 Jun 2018,L5934773,S46829675
182,Mexican Whip-poor-will,2,Madera Canyon--Mt. Wrightson Picnic Area & Upper Canyon Trails,US-AZ,21 Jul 2012,L296633,S11247321
183,Plain Nightjar,1,"Hans Cottage Botel, Cape Coast",GH-CP,05 Nov 2011,L1651612,S15669237
184,Long-tailed Nightjar,2,"Hans Cottage Botel, Cape Coast",GH-CP,05 Nov 2011,L1651612,S15669237
185,Great Potoo,1,Sendero El Charco,PA-8,12 Apr 2018,L586766,S44668911
186,Common Potoo,1,Parque Natural Metropolitano,PA-8,15 Apr 2018,L454708,S44594062
187,Black Swift,1,Box Canyon Falls Park,US-CO,09 Jul 2015,L109291,S24201527
188,Chimney Swift,1,C&O Canal--Great Falls,US-MD,25 Jun 2013,L214293,S14508016
189,Vaux's Swift,2500,McNear Brickyard (Private Property/Authorization for Access Required),US-CA,25 Sep 2013,L1004187,S15258161
190,Short-tailed Swift,1,Ammo Dump Ponds,PA-3,12 Apr 2018,L1740339,S44512248
191,Band-rumped Swift,4,Achiote Rd. (general location),PA-3,14 Apr 2018,L454695,S44575629
192,Polynesian Swiftlet,80,Tahiti - Vallee Tahihue,PF-WI,08 Nov 2013,L2414852,S15614180
193,Alpine Swift,7,Zürich Stadt (City of Zurich),CH-ZH,10 Aug 2012,L4507511,S19582542
194,Common Swift,1,Val Fedoz,CH-GR,12 Aug 2012,L1416989,S11682117
195,Little Swift,,Twifo Praso--Pra River,GH-CP,06 Nov 2011,L2026806,S9847881
196,House Swift,30,Yangon City Hall,MM-06,11 Jan 2017,L5293858,S33892811
197,White-throated Swift,4,Fort Baker,US-CA,16 Jun 2012,L868122,S11001092
198,Lesser Swallow-tailed Swift,1,Ammo Dump Ponds,PA-3,12 Apr 2018,L1740339,S44512248
199,Asian Palm-Swift,5,Hlawga Park,MM-06,11 Jan 2017,L1899362,S33606771
200,White-necked Jacobin,25,Cerro Azul--The Hummingbird House,PA-8,11 Apr 2018,L2030190,S44479776
201,Black Jacobin,1,Itapoa,BR-SC,05 Dec 2010,L11341622,S9841342
202,Rufous-breasted Hermit,1,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
203,Green Hermit,2,Cerro Azul--The Hummingbird House,PA-8,11 Apr 2018,L2030190,S44479776
204,Long-billed Hermit,1,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
205,Stripe-throated Hermit,1,Achiote Rd. (general location),PA-3,14 Apr 2018,L454695,S44575629
206,Purple-crowned Fairy,2,Pipeline Road  (Camino del Oleoducto) General area,PA-3,13 Apr 2018,L454711,S44540500
207,Black-throated Mango,,Itapoa,BR-SC,05 Dec 2010,L11341622,S9841342
208,Rivoli's Hummingbird,1,Madera Canyon--Santa Rita Lodge,US-AZ,21 Jul 2012,L268114,S11247268
209,Plain-capped Starthroat,1,Montosa Canyon--km 1 (culvert area),US-AZ,21 Jul 2012,L281844,S11247227
210,Blue-throated Mountain-gem,1,Miller Canyon--Beatty's Guest Ranch,US-AZ,22 Jul 2012,L264842,S11247336
211,Ruby-throated Hummingbird,1,C&O Canal--Pennyfield Lock,US-MD,25 Jun 2013,L282676,S14550267
212,Black-chinned Hummingbird,2,Montosa Canyon--km 1 (culvert area),US-AZ,21 Jul 2012,L281844,S11247227
213,Anna's Hummingbird,,Emeryville Marina,US-CA,21 Nov 2008,L764558,S9839611
214,Costa's Hummingbird,1,Patagonia-Sonoita Creek Preserve,US-AZ,22 Jul 2012,L129052,S11253840
215,Broad-tailed Hummingbird,3,Box Canyon Falls Park,US-CO,09 Jul 2015,L109291,S24201527
216,Rufous Hummingbird,,Lake Los Carneros Park,US-CA,31 Jul 2011,L336013,S9846900
217,Allen's Hummingbird,1,Lake Merced--Wooden Bridge area,US-CA,28 Mar 2011,L1002395,S9846511
218,Calliope Hummingbird,1,Mono Lake County Park,US-CA,29 Jul 2012,L270903,S11243485
219,Glittering-bellied Emerald,1,Parque Barigui,BR-PR,09 Dec 2010,L2433781,S11312568
220,Broad-billed Hummingbird,4,Montosa Canyon--km 1 (culvert area),US-AZ,21 Jul 2012,L281844,S11247227
221,Violet-headed Hummingbird,1,Cerro Azul--The Hummingbird House,PA-8,11 Apr 2018,L2030190,S44479776
222,Scaly-breasted Hummingbird,1,Hotel y Restaurante Avicar,PA-8,10 Apr 2018,L5641187,S44452203
223,White-vented Plumeleteer,1,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
224,Bronze-tailed Plumeleteer,2,Cerro Azul--The Hummingbird House,PA-8,11 Apr 2018,L2030190,S44479776
225,Crowned Woodnymph,2,Nusagandi,PA-KY,09 Apr 2018,L1345857,S44419686
226,Violet-capped Woodnymph,,Itapoa,BR-SC,05 Dec 2010,L11341622,S9841342
227,Sombre Hummingbird,,Itapoa,BR-SC,05 Dec 2010,L11341622,S9841342
228,White-throated Hummingbird,1,Sao Luis do Purunã,BR-PR,09 Dec 2010,L1651598,S11312571
229,Glittering-throated Emerald,1,Morretes,BR-PR,05 Dec 2010,L1651596,S11312567
230,Blue-chested Hummingbird,1,Carretera El Llano-Cartí--estribaciones del lado Pacífico,PA-8,09 Apr 2018,L4095525,S44419231
231,Snowy-bellied Hummingbird,2,Hotel y Restaurante Avicar,PA-8,10 Apr 2018,L5641187,S44452203
232,Rufous-tailed Hummingbird,1,Hotel y Restaurante Avicar,PA-8,10 Apr 2018,L5641187,S44452203
233,Buff-bellied Hummingbird,1,Estero Llano Grande SP--Tropical Zone,US-TX,05 Mar 2017,L1148441,S35066551
234,Violet-crowned Hummingbird,2,Paton Center for Hummingbirds (Patons' Yard),US-AZ,22 Jul 2012,L247122,S11253815
235,Sapphire-throated Hummingbird,2,Hotel y Restaurante Avicar,PA-8,10 Apr 2018,L5641187,S44452203
236,Violet-bellied Hummingbird,1,Reserva San Francisco,PA-8,10 Apr 2018,L1092612,S44452000
237,Ridgway's Rail,1,MLK Jr. Regional Shoreline--Arrowhead Marsh,US-CA,20 Jan 2011,L161083,S9845798
238,Clapper Rail,2,Jarvis Sound,US-NJ,30 May 2014,L771306,S18629266
239,Virginia Rail,,Dechambeau Ponds,US-CA,29 Jul 2012,L725880,S11243480
240,Gray-cowled Wood-Rail,2,Paranaguá,BR-PR,24 Feb 2013,L2027132,S13212303
241,Slaty-breasted Wood-Rail,1,Parque Barigui,BR-PR,09 Dec 2010,L2433781,S11312568
242,Black-tailed Nativehen,10,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
243,Tasmanian Nativehen,,Kings Park (Latrobe),AU-TAS,09 Dec 2008,L1416839,S9839525
244,Sora,1,Lake Los Carneros Park,US-CA,26 Nov 2010,L336013,S9841190
245,Australian Crake,10,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
246,Eurasian Moorhen,1,千葉市--泉自然公園 (Chiba--Izumi Nature Park),JP-12,20 Nov 2010,L4150652,S9841051
247,Common Gallinule,,Gray Lodge Wildlife Area,US-CA,02 Jan 2009,L368257,S9839830
248,Dusky Moorhen,6,Cummins Reserve and Wetlands,AU-VIC,19 Sep 2011,L1418196,S9847167
249,Eurasian Coot,20,Île Rousseau,CH-GE,19 Aug 2010,L2768491,S9840249
250,Hawaiian Coot,,Ka'anapali --- Hyatt (private),US-HI,20 Aug 2011,L1419411,S9855233
251,American Coot,,Golden Gate Park--Stow Lake,US-CA,28 Sep 2008,L499374,S9839309
252,Purple Gallinule,2,Bayano Lake bridge,PA-8,09 Apr 2018,L473666,S44451298
253,Australasian Swamphen,,Mangere WTP--Puketutu Canal,NZ-AUK,25 Sep 2011,L993625,S9847202
254,Gray-headed Swamphen,8,Kalindi Kinj Park,IN-DL,22 Feb 2011,L1089474,S10224783
255,White-breasted Waterhen,3,Ubud--Bali Bird Walk,ID-NU,24 Jul 2010,L1070274,S9840092
256,Brown Crake,1,Okhla Bird Sanctuary,IN-UP,01 Dec 2015,L2362886,S26084349
257,Baillon's Crake,5,Western Treatment Plant,AU-VIC,24 Sep 2011,L921850,S11312584
258,Yellow Rail,2,State Line Park Rd. (CA side only),US-CA,27 Jul 2020,L781326,S71872308
259,White-throated Crake,8,Ammo Dump Ponds,PA-3,12 Apr 2018,L1740339,S44512248
260,Black Rail,3,Martinez Regional Shoreline Park,US-CA,27 Jul 2012,L192708,S15669261
261,Limpkin,2,Plantation Preserve,US-FL,14 May 2017,L614607,S36834717
262,Sandhill Crane,,Sacramento River NWR--Llano Seco Unit (viewing platform),US-CA,02 Jan 2009,L419591,S9839845
263,Sarus Crane,9,Sarus Crane Wetlands Saifai near  Kirthua,IN-UP,05 Dec 2015,L4048185,S26132935
264,Brolga,2,Opalton,AU-QLD,26 Sep 1987,L8442063,S51748580
265,Common Crane,1,Ma Cheng,CN-13,18 Apr 2013,L2130261,S13841925
266,Red-crowned Crane,3,Ganghwa Island (S),KR-28,23 Jan 2017,L5294048,S33894586
